COUNTRY,WEEK_START,EVENTS,TOTAL_MENTIONS,TOTAL_ARTICLES,AVG_TONE,AVG_GOLDSTEIN,LAT_CENTROID,LONG_CENTROID
ML,2016-03-07,935,7355,7258,-3.9150404972411943,-6.0831016042780748,15.1324528342246,-5.1255262802139043
ML,2016-03-14,1319,8763,8710,-4.5080397692197147,-6.9440485216072778,15.119128354814253,-5.3824762039423808
ML,2016-03-21,1267,10204,10132,-5.2342028821490088,-6.7569060773480656,14.714768902920285,-5.7976935485398586
ML,2016-03-28,826,6496,6420,-3.6335910698003921,-5.9236077481840193,15.077612106537531,-5.2213497457627112
ML,2016-04-04,752,5756,5638,-3.2552704814029241,-5.8603723404255321,15.161074202127656,-5.0648440558510641
ML,2016-04-11,945,7945,7867,-4.069795276040109,-6.3883597883597893,14.976177883597881,-5.3550536878306865
ML,2016-04-18,1221,9493,9363,-5.0034721392034021,-6.5365274365274377,15.291590663390663,-4.439012374283374
ML,2016-04-25,777,6317,6066,-4.1780058593388869,-5.8046332046332045,15.348296010296009,-4.8590633912483909
ML,2016-05-02,976,8239,7853,-4.0749890727933824,-5.9998975409836053,14.821489344262295,-5.5973219497950817
ML,2016-05-09,875,6676,6429,-3.5525978336946205,-6.42457142857143,14.710222857142858,-5.7903944182857137
ML,2016-05-16,1098,8184,7887,-3.8176995750204732,-6.6251366120218576,15.599023679417121,-4.2530712295081958
ML,2016-05-23,990,8064,7808,-4.11074403601233,-6.1156565656565665,15.323173030303032,-5.0340937646464656
ML,2016-05-30,1678,11836,11539,-4.8389902878437079,-7.2818235995232419,15.516129797377829,-4.404881393921336
ML,2016-06-06,697,5232,4917,-3.2516229793619247,-6.6487804878048786,15.42635294117647,-4.7066910387374472
ML,2016-06-13,739,5947,5665,-3.406236039885389,-6.0903924221921528,15.538972801082544,-4.9997476495263875
ML,2016-06-20,672,5328,5187,-3.160739520680393,-6.0084821428571429,15.097836458333333,-5.2744805357142859
ML,2016-06-27,826,6519,6332,-3.72838121986708,-6.3185230024213075,15.068265496368038,-5.0916539430992751
ML,2016-07-04,537,4124,4041,-4.1925471435025461,-6.6918063314711365,15.656704655493483,-4.3375257728119179
ML,2016-07-11,1121,9259,8823,-4.4089766100851628,-6.525512934879572,15.340063157894736,-4.9772013202497769
ML,2016-07-18,1885,14764,14326,-5.5759215812361527,-7.3718832891246668,15.206332148541112,-4.6522202159151185
ML,2016-07-25,1143,8469,8256,-4.1804645458619749,-6.5505686789151358,15.306003324584427,-4.49762272615923
ML,2016-08-01,964,8665,8409,-3.9216722447440189,-6.5858921161825705,15.292341908713691,-4.7241273267634858
ML,2016-08-08,1152,10345,10000,-4.9009742217456465,-6.9190104166666657,15.396897743055556,-4.3996431562500007
ML,2016-08-15,1015,8119,7814,-4.7572057205432179,-6.117536945812807,14.826349950738917,-5.4289012827586189
ML,2016-08-22,1212,9427,9001,-5.45433710119711,-5.4952145214521435,15.234245049504954,-5.2832045800330034
ML,2016-08-29,903,6898,6738,-4.1202559816657329,-6.2922480620155046,15.174347397563677,-5.0105382259136215
ML,2016-09-05,693,5517,5397,-3.6447399417669821,-6.3142857142857141,15.089685281385284,-5.1914633665223668
ML,2016-09-12,352,2467,2410,-4.0563896181665964,-6.9127840909090894,15.919895738636367,-4.3468857954545461
ML,2016-09-19,871,6561,6448,-2.6530515372377921,-6.4428243398392659,15.585506429391502,-4.4705577014925364
ML,2016-09-26,1503,11832,11466,-5.631122592253182,-5.6091816367265483,15.755267265469065,-4.5962424637391885
ML,2016-10-03,1225,10483,10218,-5.1122044655414545,-6.9185306122448988,16.152418285714287,-3.7413919338775505
ML,2016-10-10,1022,7829,7576,-4.1604452286965756,-6.8000978473581215,15.671721917808219,-4.65008958708415
ML,2016-10-17,783,6434,6263,-3.7880216608379031,-5.9739463601532563,15.79181877394636,-4.4468896053639844
ML,2016-10-24,661,4746,4622,-3.1818359400870482,-6.0633888048411491,15.146860363086233,-5.2452158865355525
ML,2016-10-31,995,7124,6975,-3.8347066706796156,-6.6466331658291455,15.693412160804019,-4.2311520562814069
ML,2016-11-07,1162,9198,8814,-4.608463102394869,-6.6054216867469888,15.135836660929431,-4.9439438373493978
ML,2016-11-14,744,5718,5540,-3.1433858605138267,-5.6349462365591414,15.087963306451613,-5.2747203467741945
ML,2016-11-21,897,7015,6835,-3.3231971545107726,-6.0101449275362322,15.086014827201785,-5.1481131705685623
ML,2016-11-28,912,6798,6671,-4.1707259685282265,-5.4182017543859651,14.51875471491228,-5.307767635964912
ML,2016-12-05,863,6596,6479,-4.56383016065014,-5.8280417149478554,14.466342178447279,-5.83143370336037
ML,2016-12-12,1032,7955,7583,-4.4350385136865746,-5.544282945736434,15.375997577519378,-5.1544127238372086
ML,2016-12-19,929,7699,7293,-3.7908937786085852,-5.8597416576964481,15.238039612486544,-5.3884003455328306
ML,2016-12-26,800,5861,5547,-3.2223217083369797,-5.500125,15.130936875000002,-5.432107805
ML,2017-01-02,592,4572,4472,-3.3618497843700217,-6.1410472972972974,15.558743243243242,-4.9014486300675664
ML,2017-01-09,1055,6882,6724,-3.1193249993540721,-6.1966824644549749,14.786314786729857,-5.5546630701421806
ML,2017-01-16,1766,14081,13645,-5.29094381361925,-6.9062287655719148,15.352234767836919,-5.2559077219705532
ML,2017-01-23,1155,8893,8600,-3.7050024105119213,-6.26025974025974,15.483091082251086,-4.7525273956709979
ML,2017-01-30,743,5759,5597,-3.1680249410402985,-5.8380888290713324,15.061381157469716,-5.2833271655450877
ML,2017-02-06,857,6625,6435,-3.6709131602766618,-6.523220536756126,14.720079113185527,-5.4800354270711784
ML,2017-02-13,1042,8674,8344,-4.847625750068663,-6.4671785028790776,14.792341554702491,-5.4814731890595008
ML,2017-02-20,966,7039,6816,-3.7103483478670807,-5.8307453416149055,15.694088612836437,-4.5277652598343687
ML,2017-02-27,1097,8238,8079,-3.3256484040469321,-6.1724703737465827,15.210293983591617,-5.1840279270738385
ML,2017-03-06,1192,9430,9141,-4.4266461209931736,-6.636325503355704,15.53597994966443,-4.9589037315436242
ML,2017-03-13,732,5886,5630,-3.6741749075283816,-6.1445355191256832,15.22223169398907,-4.9503200136612024
ML,2017-03-20,876,7823,7433,-3.7426494801235446,-6.0684931506849322,15.02063378995434,-5.2383833687214612
ML,2017-03-27,822,6889,6627,-3.26924330020161,-6.1805352798053539,14.829856326034065,-5.5346179793187344
ML,2017-04-03,1363,9612,9337,-4.3019766209751129,-6.5870873074101244,15.005970286133531,-5.2040565612619218
ML,2017-04-10,734,5657,5449,-3.0501987841623768,-5.7299727520435972,15.22169604904632,-5.1693600694822894
ML,2017-04-17,788,6182,6004,-3.9620069514724481,-6.1046954314720807,15.187131472081218,-4.9101889086294443
ML,2017-04-24,700,5327,5190,-3.54776830550298,-6.1635714285714274,15.056862857142857,-5.2509576499999993
ML,2017-05-01,978,7887,7692,-4.8337012608509689,-6.5169734151329237,15.028015337423311,-5.3572233241308806
ML,2017-05-08,759,5662,5547,-4.0053501550894692,-6.2978919631093548,14.986998023715417,-5.398499976284584
ML,2017-05-15,1041,7954,7815,-3.6147031385316284,-6.347454370797311,15.579763784822287,-4.7458770730067235
ML,2017-05-22,659,5007,4756,-3.289598146116953,-6.2843702579666161,15.566962974203342,-4.42958193019727
ML,2017-05-29,902,6636,6434,-4.0244552410526,-6.7166297117516622,15.4979477827051,-4.8792017117516613
ML,2017-06-05,999,7455,7175,-3.269801040108292,-6.3028028028028018,15.497375575575578,-4.4591186526526521
ML,2017-06-12,1201,9514,9204,-4.3508418359144825,-6.9062447960033317,14.695854954204831,-5.6071489025811809
ML,2017-06-19,1976,14181,13875,-5.1076382437644918,-7.4991396761133613,13.949533653846155,-6.5840125723684215
ML,2017-06-26,938,6027,5875,-3.1434203372646943,-6.5776119402985067,15.265802771855009,-5.2011892313432835
ML,2017-07-03,901,6783,6605,-3.0431302917203986,-5.6453940066592683,14.923543396226412,-5.3155781775804662
ML,2017-07-10,816,6053,5795,-3.8779048334798651,-6.35122549019608,15.383174264705881,-4.5205311911764712
ML,2017-07-17,661,4942,4742,-3.674889545640883,-6.0907715582450823,15.265063086232981,-4.6863510726172457
ML,2017-07-24,1028,7506,7294,-4.3683613830306811,-6.4130350194552532,15.393263229571987,-4.2587035612840474
ML,2017-07-31,904,6200,6026,-2.8458008590299158,-6.1513274336283184,15.802957079646022,-4.4292385884955765
ML,2017-08-07,741,5788,5633,-3.2864870129474593,-6.1053981106612687,15.850979487179488,-4.1168892361673413
ML,2017-08-14,1839,15371,14763,-6.10787737552156,-6.922457857531267,15.298298694942902,-4.99933939151713
ML,2017-08-21,534,4101,3935,-3.2910890334248877,-5.8960674157303359,15.2806404494382,-4.9176547790262157
ML,2017-08-28,305,2417,2387,-4.3201828240799784,-6.9072131147540983,15.064239999999998,-5.4364117737704927
ML,2017-09-04,599,4860,4680,-4.207085875720896,-6.5138564273789656,15.684694657762938,-4.5564925509181968
ML,2017-09-11,657,5060,4903,-3.2706949573797854,-6.1050228310502277,15.09676225266362,-5.2038871582952817
ML,2017-09-18,595,4510,4384,-3.2887588737854641,-5.894285714285715,15.027830756302519,-4.9714177092436964
ML,2017-09-25,732,5798,5583,-3.7598906427751038,-5.9504098360655737,15.505735245901644,-4.8121875655737707
ML,2017-10-02,1092,7699,7545,-4.2028242949076109,-6.8215201465201449,15.571787820512819,-4.8107246153846139
ML,2017-10-09,640,4632,4517,-3.0102632203960673,-5.5771875000000009,15.45199140625,-4.830364478125
ML,2017-10-16,865,6596,6404,-4.2085651805481641,-6.2532947976878619,15.426260924855494,-4.9874555768786122
ML,2017-10-23,1075,7731,7476,-4.3010309839788583,-6.3696744186046494,15.303930883720932,-5.12727636
ML,2017-10-30,1047,7759,7530,-3.7155399409945189,-6.58691499522445,15.335384145176695,-4.7875405004775544
ML,2017-11-06,1203,8603,8360,-4.6485412232596826,-6.5083956774729845,15.088954696591854,-4.76628476142976
ML,2017-11-13,1020,7242,6921,-3.923831327417139,-6.1094117647058823,14.878863627450983,-5.4578292558823529
ML,2017-11-20,946,7286,7044,-3.9161223895603503,-5.94862579281184,14.872011416490485,-5.0083919386892184
ML,2017-11-27,912,6736,6626,-3.7350902091651816,-6.4986842105263172,14.904540899122804,-5.4068454013157892
ML,2017-12-04,694,4856,4746,-3.3999452541185997,-6.8400576368876074,14.844717435158502,-5.4444219524495674
ML,2017-12-11,799,6292,6083,-3.0612304534720991,-6.3466833541927414,14.956846433041306,-5.4932390650813527
ML,2017-12-18,654,5397,5133,-3.50841154585153,-6.1035168195718663,14.945649847094801,-5.7564134281345565
ML,2017-12-25,370,2993,2848,-3.5948592128650345,-6.147297297297297,15.311870540540543,-5.1789019243243244
ML,2018-01-01,480,3766,3654,-3.263657630114468,-5.6256249999999994,15.340971875000001,-4.9959413729166675
ML,2018-01-08,866,6736,6464,-3.551015858661092,-5.9884526558891453,15.115991916859123,-4.8945792806004622
ML,2018-01-15,742,6039,5709,-2.9803010837530195,-5.6568733153638808,14.956968463611858,-5.6171103274932612
ML,2018-01-22,1333,11194,10857,-5.2174059747239632,-6.6336084021005233,14.944139309827458,-5.3491331822955734
ML,2018-01-29,1055,8925,8523,-3.8940738908786581,-6.3036018957345972,14.837976398104265,-5.1654105412322275
ML,2018-02-05,833,6951,6564,-4.2339133836931708,-6.2348557692307685,14.924530012004801,-5.200578889555822
ML,2018-02-12,705,5527,5291,-3.896879845853082,-6.3113475177304963,15.044496170212767,-5.149050119148936
ML,2018-02-19,947,7295,7045,-4.0269611914021688,-6.3190073917634635,15.181415522703276,-5.1093865575501578
ML,2018-02-26,1474,10910,10650,-5.0767365703422245,-7.247354138398916,15.342797014925374,-4.8948735502035277
ML,2018-03-05,918,6394,6191,-4.0611218468375254,-6.4450980392156856,14.671886165577343,-5.6278050174291945
ML,2018-03-12,937,7292,7006,-3.3068498462993454,-6.4803628601921028,14.720565421558167,-5.6970075240128057
ML,2018-03-19,925,6775,6631,-2.9794391755609357,-6.532864864864866,15.610200864864863,-4.6292365632432428
ML,2018-03-26,799,5825,5636,-4.7671466112562726,-6.0734668335419277,15.3042337922403,-4.9825240187734661
ML,2018-04-02,1351,9691,9389,-5.49236880699468,-6.5834937083641751,15.5020881569208,-4.1110995292376
ML,2018-04-09,1002,7682,7456,-4.5202259577483117,-6.6327345309381229,15.269357285429139,-4.9007644820359282
ML,2018-04-16,907,7056,6920,-3.6503817610083424,-6.04090407938258,15.013612127894154,-5.43450076185226
ML,2018-04-23,996,7224,7056,-4.51500504157468,-6.4982931726907633,15.103178614457828,-4.1207134688755023
ML,2018-04-30,804,6662,6470,-4.5562335102032874,-6.0865671641791046,14.938019900497514,-4.1159705024875617
ML,2018-05-07,826,6194,6046,-3.09868982562998,-5.9882566585956427,14.86317397094431,-5.2849556924939485
ML,2018-05-14,752,5682,5477,-3.2781976637741113,-5.9658244680851062,14.559090558510638,-5.7290744747340421
ML,2018-05-21,657,5228,5014,-3.6289351223623978,-6.1135464231354648,15.05150639269406,-5.48909090106545
ML,2018-05-28,1109,8857,8540,-3.3598849940945685,-6.1841298467087471,14.709996483318307,-5.8660300324616772
ML,2018-06-04,1036,8626,8269,-4.08416412689134,-6.329247104247103,14.722075193050195,-5.6981447702702717
ML,2018-06-11,618,4779,4633,-3.7083138918113061,-6.5016181229773471,14.945086569579288,-5.4479259385113288
ML,2018-06-18,994,7798,7506,-4.4020807691649644,-6.3255533199195177,14.960366096579479,-5.1462306991951712
ML,2018-06-25,1650,11761,11438,-5.5806790128857564,-7.0254545454545472,14.956890181818185,-4.8911616793939414
ML,2018-07-02,1122,7821,7618,-3.8807047363842151,-6.1894830659536533,15.034984402852048,-5.298196877896614
ML,2018-07-09,610,4642,4464,-2.8053119329567711,-5.5719672131147551,14.808846721311477,-5.6624473770491806
ML,2018-07-16,758,6294,6173,-3.8993306141220323,-6.7228232189973607,14.790413588390503,-4.8136393007915563
ML,2018-07-23,1052,8060,7875,-4.4643126947571137,-6.2225285171102653,14.714561311787071,-5.5054378089353619
ML,2018-07-30,825,6149,6006,-3.9556618926964808,-6.1216969696969707,15.140359636363636,-5.1230946957575751
ML,2018-08-06,967,8142,7770,-3.6423874478518732,-5.5171664943123062,14.618596277145812,-5.9591232574974136
ML,2018-08-13,1158,9200,8844,-4.1847171858266927,-5.3851468048359248,14.601774265975818,-5.8453771934369589
ML,2018-08-20,522,3876,3714,-3.81489362330998,-5.4463601532567054,14.860363984674333,-5.9115560536398464
ML,2018-08-27,781,6155,5929,-3.4106317648098163,-5.7001280409731114,14.57884353393086,-5.7313172637644048
ML,2018-09-03,652,4907,4781,-3.4781310215373353,-5.3628834355828223,14.953126533742331,-5.4314784386503066
ML,2018-09-10,525,4194,4036,-3.14524870786751,-5.4651428571428573,14.910497714285714,-5.6137026095238083
ML,2018-09-17,560,4255,4091,-2.685876741786569,-5.5923214285714291,14.800086964285715,-5.9082319464285717
ML,2018-09-24,857,6928,6655,-4.2635853214770574,-6.7222870478413057,14.974768961493583,-4.4088992882147018
ML,2018-10-01,679,5703,5541,-3.6610528828362354,-6.2231222385861544,14.963016200294552,-4.9364898100147281
ML,2018-10-08,612,4828,4640,-3.4157484269097886,-5.6568627450980378,14.603207189542484,-5.9289833022875813
ML,2018-10-15,680,5748,5446,-3.41372431812503,-5.7902941176470586,14.897908088235294,-5.3416375161764709
ML,2018-10-22,600,5563,5515,-3.5747510359097858,-5.8584999999999994,14.966266166666669,-5.1796094383333342
ML,2018-10-29,581,4790,4674,-3.3256197816368718,-5.8411359724612755,14.956323924268505,-5.4664884939759055
ML,2018-11-05,571,4624,4427,-3.4180969368292122,-5.8478108581436095,14.763027670753065,-5.4505261541155869
ML,2018-11-12,789,6147,5974,-4.36831909143307,-6.5367553865652708,14.856949429657794,-5.5622694030418254
ML,2018-11-19,798,6219,6049,-4.6235421981418643,-6.55250626566416,14.498241102756893,-5.7773344598997491
ML,2018-11-26,556,4185,4138,-3.6542192172619909,-6.0402877697841726,14.731225899280576,-5.8402084352517987
ML,2018-12-03,746,5657,5474,-4.0691366864849563,-5.7575067024128677,14.795937667560322,-5.67996249865952
ML,2018-12-10,915,6511,6333,-5.327608829863018,-6.5593442622950811,14.616000327868852,-5.1396539989071037
ML,2018-12-17,771,5871,5659,-4.0200962963815305,-6.4138780804150457,14.663460959792477,-5.1020214267185473
ML,2018-12-24,435,3421,3303,-3.2710425679335842,-6.1779310344827589,14.75246827586207,-5.89066335632184
ML,2018-12-31,847,7010,6753,-6.6744360256023789,-7.0264462809917347,14.568452420306965,-5.5543066824085
ML,2019-01-07,513,3914,3794,-4.0800607940416613,-6.0130604288499017,14.932730409356726,-5.4254256978557507
ML,2019-01-14,995,7903,7608,-5.364080811754329,-6.88361809045226,15.417173165829144,-4.3042179919597991
ML,2019-01-21,1105,8233,8051,-4.9140314450746061,-6.804705882352942,16.042188506787333,-3.8147134714932123
ML,2019-01-28,821,6464,6296,-4.0816615345212437,-6.5149817295980519,15.400427161997563,-4.5032800755176607
ML,2019-02-04,633,4878,4772,-3.4808071736483646,-6.1909952606635077,14.836537440758294,-5.7095414818325434
ML,2019-02-11,736,5291,5155,-3.8174228467136682,-5.7631793478260862,14.708954076086957,-5.9872401807065216
ML,2019-02-18,797,6138,5904,-3.5998912168367072,-6.6653701380175638,14.631653952321205,-5.7204035520702625
ML,2019-02-25,857,6375,6208,-4.1711153410332811,-7.09463243873979,14.38201528588098,-5.99874
ML,2019-03-04,601,4578,4498,-3.4801430509650868,-5.7289517470881863,14.665090016638933,-5.5385529517470884
ML,2019-03-11,741,5779,5630,-4.3599693315014152,-6.3363022941970311,14.514776248313092,-5.8482743778677468
ML,2019-03-18,1874,14383,13912,-6.1988441694706475,-6.8335645677694776,14.69270773745998,-5.0198468836712937
ML,2019-03-25,1975,15307,15044,-6.6094351910983091,-6.4733164556962022,14.351621620253164,-5.5127171149367085
ML,2019-04-01,1150,8626,8325,-4.626821896858976,-5.9920869565217387,14.755878086956523,-5.4359291747826086
ML,2019-04-08,966,6875,6680,-3.2933380647886716,-5.5143892339544509,14.549292236024845,-5.9563214865424419
ML,2019-04-15,1038,7948,7720,-4.7727067557370706,-5.8044315992292876,14.613278131021195,-5.9443517350674364
ML,2019-04-22,695,5456,5218,-4.4296692688756112,-6.1024460431654681,14.766318273381296,-5.6513466359712234
ML,2019-04-29,629,5291,5043,-4.1049385013618336,-6.8332273449920491,15.0693893481717,-5.0022840222575509
ML,2019-05-06,723,5418,5065,-3.69233989903192,-6.680636237897648,14.902836099585063,-5.5787513554633463
ML,2019-05-13,844,6370,6214,-5.0335810587880019,-6.7266587677725118,15.206059715639812,-5.094778151658768
ML,2019-05-20,611,4440,4218,-3.5206117008067546,-5.9805237315875619,14.869749263502456,-5.355065932896891
ML,2019-05-27,546,3922,3734,-2.9479788872156307,-6.0441391941391949,14.475004395604396,-6.0736601098901088
ML,2019-06-03,373,2865,2792,-4.7970349000922967,-6.5916890080428958,14.583402680965145,-5.740347855227883
ML,2019-06-10,2005,16752,16215,-7.102389182342101,-7.1816957605985037,14.74008812967581,-5.0360836922693268
ML,2019-06-17,1216,9076,8712,-6.4709471674173784,-7.062746710526314,14.55767154605263,-5.0374999185855263
ML,2019-06-24,598,4925,4664,-3.782299711701095,-6.2707357859531783,14.838912876254183,-5.2901821956521742
ML,2019-07-01,696,5471,5293,-4.4719520722225115,-6.7195402298850571,14.945892672413793,-5.2951367543103443
ML,2019-07-08,805,6080,5846,-4.8400506051495373,-6.0145341614906842,15.09362099378882,-5.20754753167702
ML,2019-07-15,563,4450,4257,-3.4358640939027758,-5.6536412078152738,15.165744760213144,-4.9004040550621673
ML,2019-07-22,680,5248,5101,-3.1592071836590652,-6.3783823529411769,15.288531176470588,-4.9487522602941176
ML,2019-07-29,484,3868,3721,-3.1679036863390349,-5.6925619834710739,14.628606404958678,-5.8728556404958674
ML,2019-08-05,425,3347,3257,-2.9967645813839821,-6.1609411764705895,14.780024235294116,-5.5929362752941181
ML,2019-08-12,324,2258,2150,-4.6352974802894993,-6.0361111111111114,15.444196913580246,-4.7459150617283958
ML,2019-08-19,586,4706,4343,-4.4925224959132759,-5.9970989761092142,15.127626962457336,-4.8456964556313986
ML,2019-08-26,454,3560,3416,-3.2879316425010021,-5.9588105726872254,15.144344713656388,-5.2789763127753293
ML,2019-09-02,459,3280,3180,-4.7232502939774177,-6.40087145969499,15.244251198257079,-5.0136335511982582
ML,2019-09-09,587,4293,4141,-3.6340167918845179,-5.9480408858603067,15.034036797274277,-5.1160968177172057
ML,2019-09-16,697,5413,5208,-4.5094484798240124,-5.5513629842180769,14.7855262553802,-5.4862420961262552
ML,2019-09-23,443,3735,3587,-4.0181059307657545,-5.5525959367945834,14.975838148984199,-5.3540464853273129
ML,2019-09-30,1031,7846,7589,-6.6343073120493914,-6.8693501454898165,14.967023278370513,-4.3868531580989325
ML,2019-10-07,810,5973,5817,-4.5527174950741456,-6.569506172839505,15.120796666666667,-4.4553273864197527
ML,2019-10-14,609,5096,5006,-4.7906373821093249,-6.2006568144499177,15.141722988505748,-4.7308265977011494
ML,2019-10-21,568,4532,4317,-3.6675881295253308,-6.3917253521126769,14.884745422535213,-5.1046881426056334
ML,2019-10-28,1284,9516,9228,-6.5048312798726,-7.1492990654205624,15.369794470404987,-3.5166562873831766
ML,2019-11-04,1271,8811,8546,-5.1148047719572842,-7.0603461841070025,14.88394398111723,-4.2962409000786774
ML,2019-11-11,764,6138,5772,-4.3789242981484193,-6.5374345549738209,14.786827356020943,-5.35758492408377
ML,2019-11-18,1182,9202,8770,-6.0026463590604715,-6.916920473773267,15.049316074450084,-4.5779010008460226
ML,2019-11-25,1208,8547,8292,-4.7376599317059966,-7.2351821192052981,15.382214403973512,-4.6149098013245045
ML,2019-12-02,760,5645,5490,-4.1876550010434066,-6.1717105263157892,15.335749210526318,-4.6842739960526316
ML,2019-12-09,822,6539,6339,-4.8991150321939978,-6.428953771289537,15.659847080291968,-4.6212303114355242
ML,2019-12-16,718,5291,5165,-4.5747287125356006,-6.94874651810585,15.197684958217272,-4.7953001545961005
ML,2019-12-23,642,4728,4602,-5.8115555803557726,-7.0873831775700937,15.625602803738314,-4.7781603582554526
ML,2019-12-30,142,999,971,-4.96650646035156,-6.0535211267605638,15.459719014084506,-4.7824040915492967
ML,2020-01-06,827,5774,5632,-5.7502864226581769,-6.782829504232164,15.720404232164453,-4.500206743651753
ML,2020-01-13,969,6981,6687,-5.0540020392770408,-6.4754385964912275,15.37461145510836,-4.6542737605779161
ML,2020-01-20,808,6371,6129,-4.8630005502323881,-6.8414603960396034,15.028711757425745,-4.9500479603960406
ML,2020-01-27,1014,7517,7199,-4.70452196453828,-6.8592702169625248,14.822992899408284,-5.3082711351084813
ML,2020-02-03,691,5322,5086,-3.94518491907614,-6.6894356005788715,15.164969464544139,-4.9608885412445733
ML,2020-02-10,1330,10904,10425,-6.2329459449949685,-6.927819548872181,15.086187669172931,-4.2294574872180464
ML,2020-02-17,724,5690,5406,-5.6096149090426275,-6.3904696132596674,15.286592817679553,-4.57990325
ML,2020-02-24,677,4936,4812,-3.82978328454591,-6.24327917282127,14.659720236336781,-5.673748084194977
ML,2020-03-02,762,5477,5233,-3.2464895762492678,-5.4961942257217853,14.506794619422571,-5.813188296587926
ML,2020-03-09,725,5338,5107,-4.0006313298500888,-6.2423448275862077,14.836195448275864,-5.4470535724137941
ML,2020-03-16,554,4834,4626,-4.8981830808372839,-6.7828519855595673,15.012979422382672,-5.2623118808664255
ML,2020-03-23,616,4452,4296,-4.42430275504096,-6.7933441558441565,14.873864772727273,-5.7173627597402588
ML,2020-03-30,581,3996,3870,-3.4399646778332169,-6.6624784853700527,14.725148709122205,-5.6954623184165225
ML,2020-04-06,842,6840,6545,-4.7983483584865567,-6.7402612826603328,14.595628978622329,-5.7136589631828958
ML,2020-04-13,493,3700,3582,-3.75451830328254,-6.1620689655172418,14.880131643002027,-5.6320763509127785
ML,2020-04-20,430,3565,3427,-3.2320337058701658,-5.717209302325581,14.69218093023256,-5.6898205348837205
ML,2020-04-27,372,3190,2966,-3.6383738861243757,-5.8782258064516126,15.016902419354839,-5.3643789435483882
ML,2020-05-04,732,5803,5552,-4.5062489402166248,-6.1306010928961747,14.697612295081969,-5.2688426721311474
ML,2020-05-11,677,5366,5201,-5.3670081845568127,-6.6381093057607092,15.012752289512555,-5.1044684357459369
ML,2020-05-18,416,3163,3043,-3.6203192589150484,-6.05889423076923,14.757827884615383,-5.7061296081730752
ML,2020-05-25,547,4192,4047,-4.6036324662396044,-6.1029250457038389,14.6681760511883,-5.4368614186471671
ML,2020-06-01,1458,10241,9918,-4.7810078530906033,-6.8516460905349774,14.934683813443076,-5.3961241015089172
ML,2020-06-08,1041,8007,7709,-4.4024575338015906,-6.4080691642651288,14.837874735830932,-5.3278493045148894
ML,2020-06-15,1089,8636,8307,-4.690537891482971,-6.4795224977043153,14.441007254361796,-5.9995118356290176
ML,2020-06-22,827,6207,6014,-4.24842991010465,-5.8228536880290225,14.339954897218863,-6.104496129383314
ML,2020-06-29,938,7016,6752,-4.7871107445239423,-6.7477611940298505,14.77899530916844,-5.4240131982942437
ML,2020-07-06,1080,8563,8203,-5.9706237709941741,-6.7124074074074072,13.978142777777776,-6.3963368064814823
ML,2020-07-13,1474,11035,10673,-6.6317467389396736,-6.0009497964721845,14.053405291723198,-6.6033891302578018
ML,2020-07-20,1236,9418,9013,-4.21787175169709,-5.7522653721682842,14.227923786407766,-6.2831120687702278
ML,2020-07-27,957,7306,7021,-4.2413580620165483,-5.49791013584117,14.723271368861024,-5.9273767617554842
ML,2020-08-03,692,5551,5342,-4.6672716765823843,-6.467774566473989,14.417787716763005,-6.3518920404624266
ML,2020-08-10,958,7075,6862,-4.6298338427485835,-5.6129436325678492,14.212289770354905,-6.6719230354906038
ML,2020-08-17,3873,29779,28990,-4.326020100209834,-5.0788019623031238,14.049611205783629,-6.6582552210173009
ML,2020-08-24,1769,14469,14162,-3.1047371690034407,-5.3907857546636508,14.483002430751837,-6.1263619632560768
ML,2020-08-31,1148,9689,9418,-4.1895723533476756,-6.2250871080139367,14.998430226480838,-5.4915313005226487
ML,2020-09-07,1111,9203,8882,-3.6556804190265848,-5.954815481548156,14.820324842484249,-5.7416032502250234
ML,2020-09-14,955,8186,7858,-2.7232977662925135,-5.3317277486911,14.826674869109949,-5.9165086816753929
ML,2020-09-21,957,7566,7220,-3.0215941095084005,-5.6449320794148381,14.69757753396029,-5.9223848119122247
ML,2020-09-28,574,4935,4743,-3.052382547093428,-5.6524390243902429,14.709079094076653,-5.96858056794425
ML,2020-10-05,997,6692,6537,-3.8647314673386925,-6.9156469408224677,15.18206208625878,-5.3228284353059188
ML,2020-10-12,651,5116,4917,-5.68285743922624,-6.9388632872503839,14.552835023041474,-5.5250314285714293
ML,2020-10-19,440,3382,3280,-4.1932363592615784,-5.90090909090909,14.892837727272727,-5.4229466386363629
ML,2020-10-26,382,2762,2653,-5.00532971090684,-6.1180628272251294,14.306965706806281,-6.0755381387434557
ML,2020-11-02,389,2557,2483,-4.8150579570475331,-6.60051413881748,14.631212082262211,-5.7903022210796928
ML,2020-11-09,246,1930,1890,-3.6370367412570435,-5.9178861788617878,14.718245528455284,-5.6484267276422759
ML,2020-11-16,527,3877,3771,-3.8472802273508875,-6.0798861480075912,14.851754838709681,-5.6445712675521822
ML,2020-11-23,478,3648,3524,-4.0448107649032012,-5.7535564853556478,14.729298326359833,-5.6070783326359832
ML,2020-11-30,601,4624,4470,-3.3305408147917839,-6.0622296173044923,14.999757404326122,-5.0251693710482535
ML,2020-12-07,504,4139,3963,-3.2599980351000939,-5.433928571428571,14.784571825396826,-5.7763727718253977
